date,open,high,low,close,volume
2015-01-09 09:15:00,18845.9,18864.0,18790.2,18849.25,0
2015-01-09 09:20:00,18849.25,18859.65,18829.8,18847.0,0
2015-01-09 09:25:00,18847.0,18850.15,18799.4,18815.15,0
2015-01-09 09:30:00,18815.15,18821.4,18772.9,18810.7,0
2015-01-09 09:35:00,18810.7,18811.95,18788.55,18800.05,0
2015-01-09 09:40:00,18800.05,18814.25,18758.5,18771.6,0
2015-01-09 09:45:00,18774.15,18780.8,18761.5,18779.4,0
2015-01-09 09:50:00,18783.05,18786.35,18761.1,18780.15,0
2015-01-09 09:55:00,18780.15,18808.3,18779.75,18802.9,0
2015-01-09 10:00:00,18802.9,18813.6,18802.35,18807.15,0
2015-01-09 10:05:00,18807.15,18810.65,18783.55,18783.55,0
2015-01-09 10:10:00,18783.55,18785.65,18758.5,18781.15,0
2015-01-09 10:15:00,18781.15,18792.2,18769.45,18790.45,0
2015-01-09 10:20:00,18790.45,18801.95,18783.0,18801.5,0
2015-01-09 10:25:00,18801.5,18807.1,18796.9,18803.0,0
2015-01-09 10:30:00,18803.0,18806.9,18784.5,18787.3,0
2015-01-09 10:35:00,18787.3,18792.1,18782.7,18787.0,0
2015-01-09 10:40:00,18787.0,18789.2,18764.0,18764.0,0
2015-01-09 10:45:00,18764.0,18775.05,18760.4,18764.25,0
2015-01-09 10:50:00,18764.25,18778.6,18745.6,18778.6,0
2015-01-09 10:55:00,18778.6,18790.65,18768.85,18778.3,0
2015-01-09 11:00:00,18778.3,18790.0,18771.65,18786.25,0
2015-01-09 11:05:00,18786.25,18788.8,18771.3,18776.9,0
2015-01-09 11:10:00,18778.25,18786.7,18771.6,18779.35,0
2015-01-09 11:15:00,18779.35,18783.7,18758.45,18765.05,0
2015-01-09 11:20:00,18765.05,18771.65,18746.0,18750.7,0
2015-01-09 11:25:00,18750.7,18750.95,18734.15,18734.15,0
2015-01-09 11:30:00,18734.15,18734.3,18685.65,18719.95,0
2015-01-09 11:35:00,18719.95,18732.9,18696.9,18698.35,0
2015-01-09 11:40:00,18698.35,18714.7,18691.7,18699.65,0
2015-01-09 11:45:00,18699.65,18719.65,18697.95,18705.25,0
2015-01-09 11:50:00,18706.65,18712.2,18704.8,18707.5,0
2015-01-09 11:55:00,18707.5,18719.25,18707.5,18715.3,0
2015-01-09 12:00:00,18716.3,18717.6,18635.8,18635.8,0
2015-01-09 12:05:00,18635.8,18646.7,18582.3,18611.95,0
2015-01-09 12:10:00,18601.6,18616.35,18570.85,18616.35,0
2015-01-09 12:15:00,18616.35,18623.5,18583.45,18599.65,0
2015-01-09 12:20:00,18599.65,18611.1,18592.45,18606.25,0
2015-01-09 12:25:00,18605.85,18609.85,18575.4,18585.55,0
2015-01-09 12:30:00,18585.55,18592.9,18569.35,18579.75,0
2015-01-09 12:35:00,18579.75,18582.4,18517.25,18534.05,0
2015-01-09 12:40:00,18534.05,18569.9,18534.05,18567.85,0
2015-01-09 12:45:00,18569.5,18584.95,18559.65,18578.0,0
2015-01-09 12:50:00,18577.75,18626.25,18547.1,18618.95,0
2015-01-09 12:55:00,18618.95,18653.3,18594.45,18647.75,0
2015-01-09 13:00:00,18647.75,18647.75,18608.25,18618.35,0
2015-01-09 13:05:00,18618.35,18632.9,18609.4,18621.5,0
2015-01-09 13:10:00,18621.5,18627.35,18565.95,18565.95,0
2015-01-09 13:15:00,18569.4,18588.1,18557.2,18576.65,0
2015-01-09 13:20:00,18597.3,18598.15,18570.3,18596.8,0
2015-01-09 13:25:00,18596.8,18606.1,18584.15,18600.15,0
2015-01-09 13:30:00,18600.15,18605.85,18583.75,18596.9,0
2015-01-09 13:35:00,18596.9,18596.9,18568.8,18588.25,0
2015-01-09 13:40:00,18590.0,18590.0,18571.3,18581.9,0
2015-01-09 13:45:00,18581.9,18597.5,18580.5,18582.35,0
2015-01-09 13:50:00,18578.0,18592.0,18576.8,18581.7,0
2015-01-09 13:55:00,18581.7,18581.7,18493.8,18519.1,0
2015-01-09 14:00:00,18519.1,18519.1,18479.65,18506.45,0
2015-01-09 14:05:00,18510.65,18529.3,18506.1,18521.25,0
2015-01-09 14:10:00,18521.25,18533.7,18513.95,18514.15,0
2015-01-09 14:15:00,18514.15,18547.2,18490.6,18547.2,0
2015-01-09 14:20:00,18547.2,18571.75,18533.45,18534.05,0
2015-01-09 14:25:00,18534.05,18542.05,18524.7,18541.55,0
2015-01-09 14:30:00,18543.15,18555.3,18504.2,18519.75,0
2015-01-09 14:35:00,18519.75,18562.8,18519.75,18562.8,0
2015-01-09 14:40:00,18562.8,18585.5,18544.7,18579.55,0
2015-01-09 14:45:00,18570.35,18586.75,18557.05,18575.35,0
2015-01-09 14:50:00,18575.35,18630.15,18575.35,18613.5,0
2015-01-09 14:55:00,18609.15,18613.5,18580.25,18591.75,0
2015-01-09 15:00:00,18591.75,18633.35,18591.75,18605.6,0
2015-01-09 15:05:00,18605.6,18644.3,18604.95,18638.25,0
2015-01-09 15:10:00,18638.25,18678.35,18634.05,18663.05,0
2015-01-09 15:15:00,18663.05,18663.05,18634.55,18645.05,0
2015-01-09 15:20:00,18645.05,18653.1,18628.05,18633.15,0
2015-01-09 15:25:00,18632.4,18633.15,18582.9,18598.05,0
2015-01-12 09:15:00,18632.0,18632.0,18530.1,18559.15,0
2015-01-12 09:20:00,18559.15,18585.2,18546.0,18546.0,0
2015-01-12 09:25:00,18546.0,18566.35,18532.4,18560.45,0
2015-01-12 09:30:00,18560.45,18573.0,18533.8,18569.75,0
2015-01-12 09:35:00,18569.75,18576.35,18563.7,18564.05,0
2015-01-12 09:40:00,18564.05,18646.85,18558.4,18646.85,0
2015-01-12 09:45:00,18647.9,18659.3,18631.15,18649.8,0
2015-01-12 09:50:00,18649.8,18726.65,18645.55,18709.8,0
2015-01-12 09:55:00,18709.8,18737.1,18708.1,18729.95,0
2015-01-12 10:00:00,18729.95,18755.75,18724.55,18733.4,0
2015-01-12 10:05:00,18733.4,18754.6,18708.75,18708.75,0
2015-01-12 10:10:00,18708.75,18753.55,18708.75,18748.15,0
2015-01-12 10:15:00,18748.15,18787.7,18742.8,18772.3,0
2015-01-12 10:20:00,18772.9,18775.25,18753.8,18769.2,0
2015-01-12 10:25:00,18770.85,18782.15,18757.8,18765.95,0
2015-01-12 10:30:00,18763.15,18765.95,18734.85,18739.0,0
2015-01-12 10:35:00,18739.0,18740.9,18728.95,18728.95,0
2015-01-12 10:40:00,18728.95,18750.3,18728.95,18747.5,0
2015-01-12 10:45:00,18747.5,18749.15,18733.95,18738.8,0
2015-01-12 10:50:00,18738.8,18740.9,18704.4,18709.35,0
2015-01-12 10:55:00,18713.9,18726.7,18701.7,18723.4,0
2015-01-12 11:00:00,18723.4,18742.8,18720.9,18731.15,0
